x,y
1.751000000000000000e+03,7.065587509894168464e-04
1.752000000000000000e+03,7.039240888244966722e-04
1.753000000000000000e+03,7.012729784091031567e-04
1.754000000000000000e+03,6.986042569818534621e-04
1.755000000000000000e+03,6.959182782665704987e-04
1.756000000000000000e+03,6.932169039450873736e-04
1.757000000000000000e+03,6.904989619922650371e-04
1.758000000000000000e+03,6.877647920268096940e-04
1.759000000000000000e+03,6.850147291923105487e-04
1.760000000000000000e+03,6.822506101806664327e-04
1.761000000000000000e+03,6.794712521768672383e-04
1.762000000000000000e+03,6.766769775500796995e-04
1.763000000000000000e+03,6.738696054062905377e-04
1.764000000000000000e+03,6.710479458984289474e-04
1.765000000000000000e+03,6.682153043083433877e-04
1.766000000000000000e+03,6.653704814749322781e-04
1.767000000000000000e+03,6.625137753574166085e-04
1.768000000000000000e+03,6.596469726456001895e-04
1.769000000000000000e+03,6.567703591419763462e-04
1.770000000000000000e+03,6.538842172381552830e-04
1.771000000000000000e+03,6.509888259927927405e-04
1.772000000000000000e+03,6.480844612078431270e-04
1.773000000000000000e+03,6.451728794213740020e-04
1.774000000000000000e+03,6.422528628834032419e-04
1.775000000000000000e+03,6.393276392327324744e-04
1.776000000000000000e+03,6.363945041729157431e-04
1.777000000000000000e+03,6.334566728463842007e-04
1.778000000000000000e+03,6.305143931190748240e-04
1.779000000000000000e+03,6.275664362167745905e-04
1.780000000000000000e+03,6.246159941658067753e-04
1.781000000000000000e+03,6.216618313304814744e-04
1.782000000000000000e+03,6.187056541428064297e-04
1.783000000000000000e+03,6.157476927110285513e-04
1.784000000000000000e+03,6.127896405062991259e-04
1.785000000000000000e+03,6.098302541204950536e-04
1.786000000000000000e+03,6.068726817627998057e-04
1.787000000000000000e+03,6.039171349582443801e-04
1.788000000000000000e+03,6.009623641518735014e-04
1.789000000000000000e+03,5.980114969543475368e-04
1.790000000000000000e+03,5.950647344262824509e-04
1.791000000000000000e+03,5.921208217253580213e-04
1.792000000000000000e+03,5.891828668209193485e-04
1.793000000000000000e+03,5.862510612412815585e-04
1.794000000000000000e+03,5.833241457891462454e-04
1.795000000000000000e+03,5.804052098232002476e-04
1.796000000000000000e+03,5.774929901806239970e-04
1.797000000000000000e+03,5.745905628099433294e-04
1.798000000000000000e+03,5.716966610666514076e-04
1.799000000000000000e+03,5.688143480145979938e-04
1.800000000000000000e+03,5.659423540294476274e-04
1.801000000000000000e+03,5.630836162207863418e-04
1.802000000000000000e+03,5.602377320051977723e-04
1.803000000000000000e+03,5.574041877227843165e-04
1.804000000000000000e+03,5.545839059830702349e-04
1.805000000000000000e+03,5.517778060568522729e-04
1.806000000000000000e+03,5.489853738162558255e-04
1.807000000000000000e+03,5.462060984002366703e-04
1.808000000000000000e+03,5.434408993636334400e-04
1.809000000000000000e+03,5.406892679839609903e-04
1.810000000000000000e+03,5.379521230410613504e-04
1.811000000000000000e+03,5.352289584393286675e-04
1.812000000000000000e+03,5.325206926768728680e-04
1.813000000000000000e+03,5.298268227608232900e-04
1.814000000000000000e+03,5.271482673854613896e-04
1.815000000000000000e+03,5.244859431722243394e-04
1.816000000000000000e+03,5.218393502973522847e-04
1.817000000000000000e+03,5.192094062698679761e-04
1.818000000000000000e+03,5.165956154827207889e-04
1.819000000000000000e+03,5.139988967483316183e-04
1.820000000000000000e+03,5.114187590658904672e-04
1.821000000000000000e+03,5.088561229339939526e-04
1.822000000000000000e+03,5.063119075096085423e-04
1.823000000000000000e+03,5.037842233888261681e-04
1.824000000000000000e+03,5.012739965490511755e-04
1.825000000000000000e+03,4.987835524417787766e-04
1.826000000000000000e+03,4.963110122081978168e-04
1.827000000000000000e+03,4.938573033283352124e-04
1.828000000000000000e+03,4.914233523755315866e-04
1.829000000000000000e+03,4.890100850778300980e-04
1.830000000000000000e+03,4.866156404914167145e-04
1.831000000000000000e+03,4.842437347816253880e-04
1.832000000000000000e+03,4.818925116355165465e-04
1.833000000000000000e+03,4.795629029862273499e-04
1.834000000000000000e+03,4.772544532459731237e-04
1.835000000000000000e+03,4.749680976157939576e-04
1.836000000000000000e+03,4.727047706909183705e-04
1.837000000000000000e+03,4.704626417850989650e-04
1.838000000000000000e+03,4.682440342078370140e-04
1.839000000000000000e+03,4.660471266491393420e-04
1.840000000000000000e+03,4.638742427660173828e-04
1.841000000000000000e+03,4.617249469506422483e-04
1.842000000000000000e+03,4.595988090066295637e-04
1.843000000000000000e+03,4.574981508555696569e-04
1.844000000000000000e+03,4.554211722422083592e-04
1.845000000000000000e+03,4.533688249996849955e-04
1.846000000000000000e+03,4.513420603444824792e-04
1.847000000000000000e+03,4.493418288695290763e-04
1.848000000000000000e+03,4.473649826997283486e-04
1.849000000000000000e+03,4.454152133837346763e-04
1.850000000000000000e+03,4.434907480048768942e-04
1.851000000000000000e+03,4.415924961711855550e-04
1.852000000000000000e+03,4.397211607369089312e-04
1.853000000000000000e+03,4.378746762647508931e-04
1.854000000000000000e+03,4.360550609985885842e-04
1.855000000000000000e+03,4.342616165732344395e-04
1.856000000000000000e+03,4.324950052221838222e-04
1.857000000000000000e+03,4.307531842316468388e-04
1.858000000000000000e+03,4.290381769120550138e-04
1.859000000000000000e+03,4.273479517522988389e-04
1.860000000000000000e+03,4.256858828696846145e-04
1.861000000000000000e+03,4.240472516555052868e-04
1.862000000000000000e+03,4.224354360492612367e-04
1.863000000000000000e+03,4.208497707381721187e-04
1.864000000000000000e+03,4.192895966314475788e-04
1.865000000000000000e+03,4.177542608385105658e-04
1.866000000000000000e+03,4.162431166488545354e-04
1.867000000000000000e+03,4.147582000984880606e-04
1.868000000000000000e+03,4.132988681901039957e-04
1.869000000000000000e+03,4.118631486517424422e-04
1.870000000000000000e+03,4.104530830719504367e-04
1.871000000000000000e+03,4.090680425951827054e-04
1.872000000000000000e+03,4.077060733386354331e-04
1.873000000000000000e+03,4.063692224200793823e-04
1.874000000000000000e+03,4.050555467513398717e-04
1.875000000000000000e+03,4.037670957119554225e-04
1.876000000000000000e+03,4.025019369903005484e-04
1.877000000000000000e+03,4.012607981614281895e-04
1.878000000000000000e+03,4.000430845620874128e-04
1.879000000000000000e+03,3.988482075916849313e-04
1.880000000000000000e+03,3.976755846960144274e-04
1.881000000000000000e+03,3.965272762504003018e-04
1.882000000000000000e+03,3.954013862857010488e-04
1.883000000000000000e+03,3.942973460911783357e-04
1.884000000000000000e+03,3.932145929323872368e-04
1.885000000000000000e+03,3.921538828867905430e-04
1.886000000000000000e+03,3.911159723859151537e-04
1.887000000000000000e+03,3.900976879600535105e-04
1.888000000000000000e+03,3.891011078922929057e-04
1.889000000000000000e+03,3.881243832701875051e-04
1.890000000000000000e+03,3.871682883620949076e-04
1.891000000000000000e+03,3.862322931044474762e-04
1.892000000000000000e+03,3.853171763014391431e-04
1.893000000000000000e+03,3.844211133140042549e-04
1.894000000000000000e+03,3.835435910176369272e-04
1.895000000000000000e+03,3.826854008600312712e-04
1.896000000000000000e+03,3.818460365936157002e-04
1.897000000000000000e+03,3.810249973741377497e-04
1.898000000000000000e+03,3.802217876871483398e-04
1.899000000000000000e+03,3.794359172707285183e-04
1.900000000000000000e+03,3.786681932547586319e-04
1.901000000000000000e+03,3.779155873177777341e-04
1.902000000000000000e+03,3.771803946311145877e-04
1.903000000000000000e+03,3.764610765907292281e-04
1.904000000000000000e+03,3.757586774847204670e-04
1.905000000000000000e+03,3.750716690860658904e-04
1.906000000000000000e+03,3.744011004572865412e-04
1.907000000000000000e+03,3.737454533574582167e-04
1.908000000000000000e+03,3.731044998309139874e-04
1.909000000000000000e+03,3.724805754431117382e-04
1.910000000000000000e+03,3.718708934123669840e-04
1.911000000000000000e+03,3.712752356418479519e-04
1.912000000000000000e+03,3.706946631624515737e-04
1.913000000000000000e+03,3.701276851952706279e-04
1.914000000000000000e+03,3.695740925502226490e-04
1.915000000000000000e+03,3.690349508530048578e-04
1.916000000000000000e+03,3.685087816019131041e-04
1.917000000000000000e+03,3.679953835606998873e-04
1.918000000000000000e+03,3.674945579328216900e-04
1.919000000000000000e+03,3.670073750234055911e-04
1.920000000000000000e+03,3.665311057590776205e-04
1.921000000000000000e+03,3.660668261364715304e-04
1.922000000000000000e+03,3.656143461038610112e-04
1.923000000000000000e+03,3.651722160494648645e-04
1.924000000000000000e+03,3.647427740260933133e-04
1.925000000000000000e+03,3.643220549500841821e-04
1.926000000000000000e+03,3.639111414023064417e-04
1.927000000000000000e+03,3.635111123050894458e-04
1.928000000000000000e+03,3.631192779532604691e-04
1.929000000000000000e+03,3.627367214730963310e-04
1.930000000000000000e+03,3.623632697484909459e-04
1.931000000000000000e+03,3.619974998501240436e-04
1.932000000000000000e+03,3.616379952165814479e-04
1.933000000000000000e+03,3.612870910272472213e-04
1.934000000000000000e+03,3.609421243880002266e-04
1.935000000000000000e+03,3.606041814336125918e-04
1.936000000000000000e+03,3.602718548261544217e-04
1.937000000000000000e+03,3.599449865749119971e-04
1.938000000000000000e+03,3.596234194970674499e-04
1.939000000000000000e+03,3.593057563935512307e-04
1.940000000000000000e+03,3.589918453848847820e-04
1.941000000000000000e+03,3.586815352442829946e-04
1.942000000000000000e+03,3.583746753541757488e-04
1.943000000000000000e+03,3.580711156645417000e-04
1.944000000000000000e+03,3.577682378502186947e-04
1.945000000000000000e+03,3.574671336220641357e-04
1.946000000000000000e+03,3.571676581860152699e-04
1.947000000000000000e+03,3.568684365498537062e-04
1.948000000000000000e+03,3.565693284782130482e-04
1.949000000000000000e+03,3.562689659784339319e-04
1.950000000000000000e+03,3.559672131973991901e-04
1.951000000000000000e+03,3.556652312985475527e-04
1.952000000000000000e+03,3.553607879905224280e-04
1.953000000000000000e+03,3.550541769084019825e-04
1.954000000000000000e+03,3.547456900668885115e-04
1.955000000000000000e+03,3.544356178302901874e-04
1.956000000000000000e+03,3.541230295759910949e-04
1.957000000000000000e+03,3.538082160100000325e-04
1.958000000000000000e+03,3.534914660803216294e-04
1.959000000000000000e+03,3.531718513675357663e-04
1.960000000000000000e+03,3.528496609179965693e-04
1.961000000000000000e+03,3.525251819008878699e-04
1.962000000000000000e+03,3.521962758466034129e-04
1.963000000000000000e+03,3.518656547107317889e-04
1.964000000000000000e+03,3.515311809897344632e-04
1.965000000000000000e+03,3.511919331451070214e-04
1.966000000000000000e+03,3.508506132511770431e-04
1.967000000000000000e+03,3.505050885627981330e-04
1.968000000000000000e+03,3.501544384240295928e-04
1.969000000000000000e+03,3.498013545917850868e-04
1.970000000000000000e+03,3.494425065216877585e-04
1.971000000000000000e+03,3.490793792310022559e-04
1.972000000000000000e+03,3.487122508204968502e-04
1.973000000000000000e+03,3.483390001270113842e-04
1.974000000000000000e+03,3.479611046848253000e-04
1.975000000000000000e+03,3.475788386014806546e-04
1.976000000000000000e+03,3.471900838164554458e-04
1.977000000000000000e+03,3.467951163121361403e-04
1.978000000000000000e+03,3.463942092801859858e-04
1.979000000000000000e+03,3.459864419316272563e-04
1.980000000000000000e+03,3.455732752556251028e-04
1.981000000000000000e+03,3.451525962789513363e-04
1.982000000000000000e+03,3.447258612174905414e-04
1.983000000000000000e+03,3.442921457509151920e-04
1.984000000000000000e+03,3.438505272272218780e-04
1.985000000000000000e+03,3.434024524928068717e-04
1.986000000000000000e+03,3.429458121328037056e-04
1.987000000000000000e+03,3.424820476906914753e-04
1.988000000000000000e+03,3.420102318806326558e-04
1.989000000000000000e+03,3.415294388136368240e-04
1.990000000000000000e+03,3.410410999584382718e-04
1.991000000000000000e+03,3.405442849662977081e-04
1.992000000000000000e+03,3.400380647556020572e-04
1.993000000000000000e+03,3.395215114675717094e-04
1.994000000000000000e+03,3.389972182856397336e-04
1.995000000000000000e+03,3.384619048738318672e-04
1.996000000000000000e+03,3.379181561152119978e-04
1.997000000000000000e+03,3.373638648562541872e-04
1.998000000000000000e+03,3.367980983133898420e-04
1.999000000000000000e+03,3.362234270409227748e-04
2.000000000000000000e+03,3.356365773326601366e-04
2.001000000000000000e+03,3.350401475570924034e-04
2.002000000000000000e+03,3.344322120451991747e-04
2.003000000000000000e+03,3.338132117872661883e-04
2.004000000000000000e+03,3.331835832918657878e-04
2.005000000000000000e+03,3.325437586023007454e-04
2.006000000000000000e+03,3.318930060210427565e-04
2.007000000000000000e+03,3.312305940455505552e-04
2.008000000000000000e+03,3.305581053504801862e-04
2.009000000000000000e+03,3.298748019412069826e-04
2.010000000000000000e+03,3.291811007555596079e-04
2.011000000000000000e+03,3.284762608619906632e-04
2.012000000000000000e+03,3.277606940092186571e-04
2.013000000000000000e+03,3.270336564262746760e-04
2.014000000000000000e+03,3.262967048899749565e-04
2.015000000000000000e+03,3.255490894781974307e-04
2.016000000000000000e+03,3.247900606702036554e-04
2.017000000000000000e+03,3.240223094337932406e-04
2.018000000000000000e+03,3.232427857965492553e-04
2.019000000000000000e+03,3.224541714536871442e-04
2.020000000000000000e+03,3.216545618806987005e-04
2.021000000000000000e+03,3.208454841067946315e-04
2.022000000000000000e+03,3.200273156861849471e-04
2.023000000000000000e+03,3.191981504974536130e-04
2.024000000000000000e+03,3.183595039033048171e-04
2.025000000000000000e+03,3.175117453063267220e-04
2.026000000000000000e+03,3.166529672945139675e-04
2.027000000000000000e+03,3.157846739120536545e-04
2.028000000000000000e+03,3.149072267380472953e-04
2.029000000000000000e+03,3.140198505299370783e-04
2.030000000000000000e+03,3.131229029446575083e-04
2.031000000000000000e+03,3.122178689883310502e-04
2.032000000000000000e+03,3.113028361898661643e-04
2.033000000000000000e+03,3.103781548866727034e-04
2.034000000000000000e+03,3.094452995282613410e-04
2.035000000000000000e+03,3.085034836798442341e-04
2.036000000000000000e+03,3.075530473039803547e-04
2.037000000000000000e+03,3.065932026799692402e-04
2.038000000000000000e+03,3.056254094991370891e-04
2.039000000000000000e+03,3.046488755354084701e-04
2.040000000000000000e+03,3.036639306344124920e-04
2.041000000000000000e+03,3.026697814646880837e-04
2.042000000000000000e+03,3.016678733925675618e-04
2.043000000000000000e+03,3.006585264626658680e-04
2.044000000000000000e+03,2.996409409051230179e-04
2.045000000000000000e+03,2.986165491470949051e-04
2.046000000000000000e+03,2.975845472441871289e-04
2.047000000000000000e+03,2.965441324671866190e-04
2.048000000000000000e+03,2.954978400451462170e-04
2.049000000000000000e+03,2.944448599406959514e-04
2.050000000000000000e+03,2.933854934643836238e-04
2.051000000000000000e+03,2.923189099179764852e-04
2.052000000000000000e+03,2.912464160127295780e-04
2.053000000000000000e+03,2.901670779318566893e-04
2.054000000000000000e+03,2.890810694259724639e-04
2.055000000000000000e+03,2.879885617645466453e-04
2.056000000000000000e+03,2.868908273724650134e-04
2.057000000000000000e+03,2.857858243552995059e-04
2.058000000000000000e+03,2.846759228619887266e-04
2.059000000000000000e+03,2.835590805370802195e-04
2.060000000000000000e+03,2.824376585610748882e-04
2.061000000000000000e+03,2.813096142408035515e-04
2.062000000000000000e+03,2.801772999427483164e-04
2.063000000000000000e+03,2.790386727719260129e-04
2.064000000000000000e+03,2.778949813765934805e-04
2.065000000000000000e+03,2.767474680238061102e-04
2.066000000000000000e+03,2.755940897999415622e-04
2.067000000000000000e+03,2.744360859021112973e-04
2.068000000000000000e+03,2.732746893012418443e-04
2.069000000000000000e+03,2.721078574469069900e-04
2.070000000000000000e+03,2.709379092576486773e-04
2.071000000000000000e+03,2.697638903426001142e-04
2.072000000000000000e+03,2.685848487274171653e-04
2.073000000000000000e+03,2.674030916516756569e-04
2.074000000000000000e+03,2.662176626775849143e-04
2.075000000000000000e+03,2.650297749238154509e-04
2.076000000000000000e+03,2.638373884189056562e-04
2.077000000000000000e+03,2.626427956701657103e-04
2.078000000000000000e+03,2.614450383031638242e-04
2.079000000000000000e+03,2.602453193874415018e-04
2.080000000000000000e+03,2.590437582309940297e-04
2.081000000000000000e+03,2.578404728940888080e-04
2.082000000000000000e+03,2.566355802520719890e-04
2.083000000000000000e+03,2.554291960583954810e-04
2.084000000000000000e+03,2.542214350077230981e-04
2.085000000000000000e+03,2.530145570567052075e-04
2.086000000000000000e+03,2.518054524995611693e-04
2.087000000000000000e+03,2.505963784685994616e-04
2.088000000000000000e+03,2.493885130271962102e-04
2.089000000000000000e+03,2.481798223322100949e-04
2.090000000000000000e+03,2.469714840566832091e-04
2.091000000000000000e+03,2.457636041822893478e-04
2.092000000000000000e+03,2.445562881316763358e-04
2.093000000000000000e+03,2.433507057690953532e-04
2.094000000000000000e+03,2.421469585210921105e-04
2.095000000000000000e+03,2.409440845222734465e-04
2.096000000000000000e+03,2.397443113272237805e-04
2.097000000000000000e+03,2.385466754537280136e-04
2.098000000000000000e+03,2.373512771221399716e-04
2.099000000000000000e+03,2.361592752432390893e-04
2.100000000000000000e+03,2.349697088556736960e-04
2.101000000000000000e+03,2.337836897682750708e-04
2.102000000000000000e+03,2.326010906911600172e-04
2.103000000000000000e+03,2.314217404025466923e-04
2.104000000000000000e+03,2.302454687563633038e-04
2.105000000000000000e+03,2.290731595565373012e-04
2.106000000000000000e+03,2.279035900767326778e-04
2.107000000000000000e+03,2.267386952926300672e-04
2.108000000000000000e+03,2.255762040378132122e-04
2.109000000000000000e+03,2.244190986098527939e-04
2.110000000000000000e+03,2.232651113685439690e-04
2.111000000000000000e+03,2.221161713840659414e-04
2.112000000000000000e+03,2.209710635071293876e-04
2.113000000000000000e+03,2.198306676789394407e-04
2.114000000000000000e+03,2.186937734780551796e-04
2.115000000000000000e+03,2.175623045646490829e-04
2.116000000000000000e+03,2.164350523680429910e-04
2.117000000000000000e+03,2.153128955884197238e-04
2.118000000000000000e+03,2.141946305484979801e-04
2.119000000000000000e+03,2.130821759142977403e-04
2.120000000000000000e+03,2.119732920294045220e-04
2.121000000000000000e+03,2.108709336843949821e-04
2.122000000000000000e+03,2.097728652724219602e-04
2.123000000000000000e+03,2.086799657559794993e-04
2.124000000000000000e+03,2.075941458582845347e-04
2.125000000000000000e+03,2.065121445167435199e-04
2.126000000000000000e+03,2.054369068246037194e-04
2.127000000000000000e+03,2.043672431328647833e-04
2.128000000000000000e+03,2.033040297263515245e-04
2.129000000000000000e+03,2.022471114268551459e-04
2.130000000000000000e+03,2.011953064488965735e-04
2.131000000000000000e+03,2.001505204757058145e-04
2.132000000000000000e+03,1.991115741274958957e-04
2.133000000000000000e+03,1.980793443543998249e-04
2.134000000000000000e+03,1.970536815562708242e-04
2.135000000000000000e+03,1.960354613350392917e-04
2.136000000000000000e+03,1.950245347029688000e-04
2.137000000000000000e+03,1.940197328910948449e-04
2.138000000000000000e+03,1.930229545205804380e-04
2.139000000000000000e+03,1.920340530849031977e-04
2.140000000000000000e+03,1.910528838930692643e-04
2.141000000000000000e+03,1.900793040823326450e-04
2.142000000000000000e+03,1.891141894194039281e-04
2.143000000000000000e+03,1.881563820508876496e-04
2.144000000000000000e+03,1.872077744649157263e-04
2.145000000000000000e+03,1.862672116212887679e-04
2.146000000000000000e+03,1.853345571680378604e-04
2.147000000000000000e+03,1.844106887246453532e-04
2.148000000000000000e+03,1.834954709502522024e-04
2.149000000000000000e+03,1.825897806252157638e-04
2.150000000000000000e+03,1.816924742541114676e-04
2.151000000000000000e+03,1.808044047686023015e-04
2.152000000000000000e+03,1.799253125648811729e-04
2.153000000000000000e+03,1.790559210928893382e-04
2.154000000000000000e+03,1.781949416611977566e-04
2.155000000000000000e+03,1.773441055887315125e-04
2.156000000000000000e+03,1.765011248218352913e-04
2.157000000000000000e+03,1.756677321627585187e-04
2.158000000000000000e+03,1.748436520503254561e-04
2.159000000000000000e+03,1.740276107089388971e-04
2.160000000000000000e+03,1.732213404498014753e-04
2.161000000000000000e+03,1.724235718373799101e-04
2.162000000000000000e+03,1.716350379117613826e-04
2.163000000000000000e+03,1.708554735167412014e-04
2.164000000000000000e+03,1.700846161427941542e-04
2.165000000000000000e+03,1.693222059262725510e-04
2.166000000000000000e+03,1.685689800332651695e-04
2.167000000000000000e+03,1.678246811332312631e-04
2.168000000000000000e+03,1.670890545402663044e-04
2.169000000000000000e+03,1.663618482078933693e-04
2.170000000000000000e+03,1.656438034467040915e-04
2.171000000000000000e+03,1.649336809202988795e-04
2.172000000000000000e+03,1.642332142628888012e-04
2.173000000000000000e+03,1.635411684647257425e-04
2.174000000000000000e+03,1.628582889259656634e-04
2.175000000000000000e+03,1.621843338337326074e-04
2.176000000000000000e+03,1.615190639603970879e-04
2.177000000000000000e+03,1.608622426489600399e-04
2.178000000000000000e+03,1.602136357972869219e-04
2.179000000000000000e+03,1.595739943999346130e-04
2.180000000000000000e+03,1.589430867096348194e-04
2.181000000000000000e+03,1.583197027294679321e-04
2.182000000000000000e+03,1.577055781229420785e-04
2.183000000000000000e+03,1.570995069483149050e-04
2.184000000000000000e+03,1.565022454321950075e-04
2.185000000000000000e+03,1.559125943009136237e-04
2.186000000000000000e+03,1.553313128150231055e-04
2.187000000000000000e+03,1.547591590377580336e-04
2.188000000000000000e+03,1.541939663394264256e-04
2.189000000000000000e+03,1.536374719603615321e-04
2.190000000000000000e+03,1.530894628926000075e-04
2.191000000000000000e+03,1.525487565789313308e-04
2.192000000000000000e+03,1.520161181399327488e-04
2.193000000000000000e+03,1.514913413121924204e-04
2.194000000000000000e+03,1.509732528496567051e-04
2.195000000000000000e+03,1.504635900656874591e-04
2.196000000000000000e+03,1.499621505258851169e-04
2.197000000000000000e+03,1.494677673712663810e-04
2.198000000000000000e+03,1.489802449796191915e-04
2.199000000000000000e+03,1.485003545317664978e-04
2.200000000000000000e+03,1.480279018064430358e-04
2.201000000000000000e+03,1.475627036477605359e-04
2.202000000000000000e+03,1.471046151422013705e-04
2.203000000000000000e+03,1.466535021937102889e-04
2.204000000000000000e+03,1.462101927820046859e-04
2.205000000000000000e+03,1.457735939888235696e-04
2.206000000000000000e+03,1.453435766507250079e-04
2.207000000000000000e+03,1.449209709724954285e-04
2.208000000000000000e+03,1.445046913862614720e-04
2.209000000000000000e+03,1.440955694224084309e-04
2.210000000000000000e+03,1.436934794371976735e-04
2.211000000000000000e+03,1.432973429100683896e-04
2.212000000000000000e+03,1.429079931247551007e-04
2.213000000000000000e+03,1.425253086948865557e-04
2.214000000000000000e+03,1.421491695899252164e-04
2.215000000000000000e+03,1.417785062166746271e-04
2.216000000000000000e+03,1.414151037921747387e-04
2.217000000000000000e+03,1.410578944178847687e-04
2.218000000000000000e+03,1.407067631711445704e-04
2.219000000000000000e+03,1.403606488665746111e-04
2.220000000000000000e+03,1.400213347284318957e-04
2.221000000000000000e+03,1.396877610258602422e-04
2.222000000000000000e+03,1.393598174546522325e-04
2.223000000000000000e+03,1.390383388479194966e-04
2.224000000000000000e+03,1.387213280726545621e-04
2.225000000000000000e+03,1.384105652478512900e-04
2.226000000000000000e+03,1.381040586541264280e-04
2.227000000000000000e+03,1.378035869843039992e-04
2.228000000000000000e+03,1.375081036379385889e-04
2.229000000000000000e+03,1.372165663068105365e-04
2.230000000000000000e+03,1.369307513580260947e-04
2.231000000000000000e+03,1.366496173888526601e-04
2.232000000000000000e+03,1.363730636567462597e-04
2.233000000000000000e+03,1.361000546069542679e-04
2.234000000000000000e+03,1.358323631718162520e-04
2.235000000000000000e+03,1.355680205533894758e-04
2.236000000000000000e+03,1.353087978288694570e-04
2.237000000000000000e+03,1.350527309892905086e-04
2.238000000000000000e+03,1.348006577205487300e-04
2.239000000000000000e+03,1.345515518062548842e-04
2.240000000000000000e+03,1.343071803433411586e-04
2.241000000000000000e+03,1.340646596238911892e-04
2.242000000000000000e+03,1.338257571102890000e-04
2.243000000000000000e+03,1.335903796000814572e-04
2.244000000000000000e+03,1.333575079588759070e-04
2.245000000000000000e+03,1.331270525186345705e-04
2.246000000000000000e+03,1.328989240985549479e-04
2.247000000000000000e+03,1.326730339810855050e-04
2.248000000000000000e+03,1.324492938878381971e-04
2.249000000000000000e+03,1.322276159553695881e-04
2.250000000000000000e+03,1.320079127108064136e-04
2.251000000000000000e+03,1.317901241750629835e-04
2.252000000000000000e+03,1.315733791244162504e-04
2.253000000000000000e+03,1.313577556033417189e-04
2.254000000000000000e+03,1.311442496385682569e-04
2.255000000000000000e+03,1.309311013097657088e-04
2.256000000000000000e+03,1.307202234525410252e-04
2.257000000000000000e+03,1.305107745368589887e-04
2.258000000000000000e+03,1.303028309193171033e-04
2.259000000000000000e+03,1.300955543322724879e-04
2.260000000000000000e+03,1.298899361165060376e-04
2.261000000000000000e+03,1.296860513180841186e-04
2.262000000000000000e+03,1.294830627064639432e-04
2.263000000000000000e+03,1.292801357613953530e-04
2.264000000000000000e+03,1.290791691785729404e-04
2.265000000000000000e+03,1.288793265190161001e-04
2.266000000000000000e+03,1.286806825387288450e-04
2.267000000000000000e+03,1.284824035981927564e-04
2.268000000000000000e+03,1.282845655843737351e-04
2.269000000000000000e+03,1.280881498784839430e-04
2.270000000000000000e+03,1.278923232099418847e-04
2.271000000000000000e+03,1.276971593494505394e-04
2.272000000000000000e+03,1.275027313092060228e-04
2.273000000000000000e+03,1.273091113171456702e-04
2.274000000000000000e+03,1.271154685965125502e-04
2.275000000000000000e+03,1.269218761088659018e-04
2.276000000000000000e+03,1.267293065600628022e-04
2.277000000000000000e+03,1.265360291435953428e-04
2.278000000000000000e+03,1.263430155521654647e-04
2.279000000000000000e+03,1.261503351385770768e-04
2.280000000000000000e+03,1.259580562951316584e-04
2.281000000000000000e+03,1.257653497643051511e-04
2.282000000000000000e+03,1.255722843085184696e-04
2.283000000000000000e+03,1.253780325623604327e-04
2.284000000000000000e+03,1.251844521854799232e-04
2.285000000000000000e+03,1.249898193775223398e-04
2.286000000000000000e+03,1.247950937588395868e-04
2.287000000000000000e+03,1.245994467796141772e-04
2.288000000000000000e+03,1.244029430787766581e-04
2.289000000000000000e+03,1.242056461557101087e-04
2.290000000000000000e+03,1.240076183569198474e-04
2.291000000000000000e+03,1.238080320055775412e-04
2.292000000000000000e+03,1.236078375160939904e-04
2.293000000000000000e+03,1.234062063965615482e-04
2.294000000000000000e+03,1.232031985895373988e-04
2.295000000000000000e+03,1.229988728302808200e-04
2.296000000000000000e+03,1.227924016488320450e-04
2.297000000000000000e+03,1.225847278819533232e-04
2.298000000000000000e+03,1.223750231571460478e-04
2.299000000000000000e+03,1.221642263202315896e-04
2.300000000000000000e+03,1.219506261665154309e-04
2.301000000000000000e+03,1.217351777175127429e-04
2.302000000000000000e+03,1.215180226599064874e-04
2.303000000000000000e+03,1.212975597382911049e-04
2.304000000000000000e+03,1.210765865014207167e-04
2.305000000000000000e+03,1.208526211760923218e-04
2.306000000000000000e+03,1.206266988888205345e-04
2.307000000000000000e+03,1.203989735661359611e-04
2.308000000000000000e+03,1.201687217493643676e-04
2.309000000000000000e+03,1.199360965092755585e-04
2.310000000000000000e+03,1.197021236597360969e-04
2.311000000000000000e+03,1.194660773566669275e-04
2.312000000000000000e+03,1.192272332483680777e-04
2.313000000000000000e+03,1.189866125446253085e-04
2.314000000000000000e+03,1.187443606442273184e-04
2.315000000000000000e+03,1.184997509189696427e-04
2.316000000000000000e+03,1.182529280361436250e-04
2.317000000000000000e+03,1.180040351830749360e-04
2.318000000000000000e+03,1.177532140797280208e-04
2.319000000000000000e+03,1.174997374632633698e-04
2.320000000000000000e+03,1.172446131796340933e-04
2.321000000000000000e+03,1.169871125848601865e-04
2.322000000000000000e+03,1.167273738877028168e-04
2.323000000000000000e+03,1.164663984285046723e-04
2.324000000000000000e+03,1.162025917724299103e-04
2.325000000000000000e+03,1.159369532141740658e-04
2.326000000000000000e+03,1.156687530656212053e-04
2.327000000000000000e+03,1.153989863820211554e-04
2.328000000000000000e+03,1.151269222244019830e-04
2.329000000000000000e+03,1.148535514504558485e-04
2.330000000000000000e+03,1.145772825445757055e-04
2.331000000000000000e+03,1.142991044154021308e-04
2.332000000000000000e+03,1.140191438040831371e-04
2.333000000000000000e+03,1.137375261257210187e-04
